ProductID,ProductName,Category,Subcategory,Brand,UnitCost,ListPrice,ActiveFlag
4399,Home Product 04399,Home,Cleaning,CedarMax,303.82,374.79,Y
4400,Seasonal Product 04400,Seasonal,Heating,WorkMate,87.76,189.64,Y
4401,Tools Product 04401,Tools,Accessories,WorkMate,297.61,441.81,Y
4402,Building Materials Product 04402,Building Materials,Insulation,ProLine,420.34,845.21,Y
4403,Plumbing Product 04403,Plumbing,Pipes,IronWorks,24.31,29.72,Y
4404,Electrical Product 04404,Electrical,Lighting,CedarMax,231.94,348.35,Y
4405,Paint Product 04405,Paint,Supplies,FieldStone,323.14,459.21,Y
4406,Outdoor Product 04406,Outdoor,Patio,NorthPeak,299.51,553.1,N
4407,Hardware Product 04407,Hardware,Locks,UrbanFix,409.17,499.44,Y
4408,Automotive Product 04408,Automotive,Fluids,WorkMate,291.45,447.47,Y
4409,Home Product 04409,Home,Safety,WorkMate,402.92,615.85,Y
4410,Seasonal Product 04410,Seasonal,Holiday,NorthPeak,89.04,107.4,Y
4411,Tools Product 04411,Tools,Hand Tools,IronWorks,280.47,599.99,Y
4412,Building Materials Product 04412,Building Materials,Lumber,CedarMax,202.49,324.8,Y
4413,Plumbing Product 04413,Plumbing,Water Heaters,WorkMate,104.7,146.94,Y
4414,Electrical Product 04414,Electrical,Switches,EverBuild,225.97,301.34,Y
4415,Paint Product 04415,Paint,Exterior Paint,ProLine,414.76,640.47,Y
4416,Outdoor Product 04416,Outdoor,Lawn & Garden,CedarMax,447.4,743.29,Y
4417,Hardware Product 04417,Hardware,Adhesives,IronWorks,268.57,597.48,Y
4418,Automotive Product 04418,Automotive,Towing,FieldStone,210.2,447.9,Y
4419,Home Product 04419,Home,Cleaning,EverBuild,241.51,331.3,Y
4420,Seasonal Product 04420,Seasonal,Heating,PrimeGear,449.33,922.9,Y
4421,Tools Product 04421,Tools,Accessories,UrbanFix,422.46,687.79,Y
4422,Building Materials Product 04422,Building Materials,Insulation,UrbanFix,332.15,492.07,Y
4423,Plumbing Product 04423,Plumbing,Pipes,EverBuild,449.5,690.39,Y
4424,Electrical Product 04424,Electrical,Lighting,IronWorks,239.75,509.34,Y
4425,Paint Product 04425,Paint,Supplies,UrbanFix,324.96,503.16,Y
4426,Outdoor Product 04426,Outdoor,Patio,TrueCraft,320.45,395.23,Y
4427,Hardware Product 04427,Hardware,Locks,WorkMate,5.65,6.94,Y
4428,Automotive Product 04428,Automotive,Fluids,ProLine,47.22,60.12,Y
4429,Home Product 04429,Home,Safety,TrueCraft,217.48,432.65,Y
4430,Seasonal Product 04430,Seasonal,Holiday,UrbanFix,183.12,404.02,Y
4431,Tools Product 04431,Tools,Hand Tools,NorthPeak,401.77,587.71,Y
4432,Building Materials Product 04432,Building Materials,Lumber,MaplePro,128.76,214.5,Y
4433,Plumbing Product 04433,Plumbing,Water Heaters,FieldStone,194.55,374.55,Y
4434,Electrical Product 04434,Electrical,Switches,NorthPeak,20.71,30.82,Y
4435,Paint Product 04435,Paint,Exterior Paint,ProLine,285.37,346.78,Y
4436,Outdoor Product 04436,Outdoor,Lawn & Garden,UrbanFix,438.68,688.09,Y
4437,Hardware Product 04437,Hardware,Adhesives,NorthPeak,40.44,55.71,Y
4438,Automotive Product 04438,Automotive,Towing,ProLine,61.54,115.26,Y
4439,Home Product 04439,Home,Cleaning,UrbanFix,307.21,553.15,Y
4440,Seasonal Product 04440,Seasonal,Heating,WorkMate,438.94,730.47,Y
4441,Tools Product 04441,Tools,Accessories,CedarMax,58.2,77.97,Y
4442,Building Materials Product 04442,Building Materials,Insulation,MaplePro,251.96,440.02,Y
4443,Plumbing Product 04443,Plumbing,Pipes,TrueCraft,44.15,61.35,Y
4444,Electrical Product 04444,Electrical,Lighting,HomeEdge,62.3,131.72,Y
4445,Paint Product 04445,Paint,Supplies,FieldStone,129.81,221.26,Y
4446,Outdoor Product 04446,Outdoor,Patio,FieldStone,105.32,148.64,Y
4447,Hardware Product 04447,Hardware,Locks,NorthPeak,233.51,371.63,Y
4448,Automotive Product 04448,Automotive,Fluids,EverBuild,363.93,754.06,Y
4449,Home Product 04449,Home,Safety,IronWorks,309.14,541.57,Y
4450,Seasonal Product 04450,Seasonal,Holiday,NorthPeak,36.74,58.74,Y
4451,Tools Product 04451,Tools,Hand Tools,IronWorks,292.34,362.59,Y
4452,Building Materials Product 04452,Building Materials,Lumber,ProLine,172.1,313.63,Y
4453,Plumbing Product 04453,Plumbing,Water Heaters,EverBuild,331.36,673.92,Y
4454,Electrical Product 04454,Electrical,Switches,ProLine,225.53,334.62,Y
4455,Paint Product 04455,Paint,Exterior Paint,IronWorks,429.78,523.56,Y
4456,Outdoor Product 04456,Outdoor,Lawn & Garden,NorthPeak,85.38,102.94,Y
4457,Hardware Product 04457,Hardware,Adhesives,EverBuild,424.51,825.05,Y
4458,Automotive Product 04458,Automotive,Towing,HomeEdge,66.8,129.39,Y
4459,Home Product 04459,Home,Cleaning,TrueCraft,143.39,180.46,Y
4460,Seasonal Product 04460,Seasonal,Heating,PrimeGear,249.22,363.36,Y
4461,Tools Product 04461,Tools,Accessories,TrueCraft,425.3,859.28,Y
4462,Building Materials Product 04462,Building Materials,Insulation,UrbanFix,154.18,237.52,Y
4463,Plumbing Product 04463,Plumbing,Pipes,NorthPeak,312.72,459.46,Y
4464,Electrical Product 04464,Electrical,Lighting,TrueCraft,50.55,97.23,Y
4465,Paint Product 04465,Paint,Supplies,EverBuild,353.4,493.5,Y
4466,Outdoor Product 04466,Outdoor,Patio,ProLine,23.7,32.3,Y
4467,Hardware Product 04467,Hardware,Locks,TrueCraft,26.82,53.6,Y
4468,Automotive Product 04468,Automotive,Fluids,IronWorks,340.42,671.93,Y
4469,Home Product 04469,Home,Safety,EverBuild,361.46,565.36,Y
4470,Seasonal Product 04470,Seasonal,Holiday,ProLine,170.33,218.48,Y
4471,Tools Product 04471,Tools,Hand Tools,NorthPeak,127.43,151.67,Y
4472,Building Materials Product 04472,Building Materials,Lumber,FieldStone,112.5,176.99,Y
4473,Plumbing Product 04473,Plumbing,Water Heaters,NorthPeak,110.19,157.54,Y
4474,Electrical Product 04474,Electrical,Switches,EverBuild,267.42,480.36,Y
4475,Paint Product 04475,Paint,Exterior Paint,ProLine,152.35,293.56,Y
4476,Outdoor Product 04476,Outdoor,Lawn & Garden,WorkMate,431.1,884.2,Y
4477,Hardware Product 04477,Hardware,Adhesives,ProLine,337.54,635.73,Y
4478,Automotive Product 04478,Automotive,Towing,UrbanFix,406.42,826.95,Y
4479,Home Product 04479,Home,Cleaning,UrbanFix,132.18,240.03,Y
4480,Seasonal Product 04480,Seasonal,Heating,UrbanFix,390.59,754.62,Y
4481,Tools Product 04481,Tools,Accessories,MaplePro,147.11,319.82,Y
4482,Building Materials Product 04482,Building Materials,Insulation,UrbanFix,60.08,89.21,Y
4483,Plumbing Product 04483,Plumbing,Pipes,TrueCraft,366.92,824.67,Y
4484,Electrical Product 04484,Electrical,Lighting,FieldStone,21.46,43.99,Y
4485,Paint Product 04485,Paint,Supplies,TrueCraft,128.75,226.02,Y
4486,Outdoor Product 04486,Outdoor,Patio,HomeEdge,234.47,289.52,Y
4487,Hardware Product 04487,Hardware,Locks,IronWorks,426.57,545.17,Y
4488,Automotive Product 04488,Automotive,Fluids,HomeEdge,327.55,695.87,Y
4489,Home Product 04489,Home,Safety,UrbanFix,133.63,174.46,Y
4490,Seasonal Product 04490,Seasonal,Holiday,ProLine,249.07,524.59,Y
4491,Tools Product 04491,Tools,Hand Tools,HomeEdge,153.1,303.75,Y
4492,Building Materials Product 04492,Building Materials,Lumber,MaplePro,12.69,21.18,N
4493,Plumbing Product 04493,Plumbing,Water Heaters,CedarMax,72.11,91.28,Y
4494,Electrical Product 04494,Electrical,Switches,MaplePro,73.15,108.32,Y
4495,Paint Product 04495,Paint,Exterior Paint,PrimeGear,67.34,120.19,Y
4496,Outdoor Product 04496,Outdoor,Lawn & Garden,FieldStone,269.39,526.07,Y
4497,Hardware Product 04497,Hardware,Adhesives,PrimeGear,26.81,54.01,Y
4498,Automotive Product 04498,Automotive,Towing,EverBuild,319.83,516.78,Y
4499,Home Product 04499,Home,Cleaning,HomeEdge,200.33,448.44,Y
4500,Seasonal Product 04500,Seasonal,Heating,PrimeGear,245.98,506.6,Y
4501,Tools Product 04501,Tools,Accessories,PrimeGear,87.1,184.31,Y
4502,Building Materials Product 04502,Building Materials,Insulation,MaplePro,187.45,247.55,Y
4503,Plumbing Product 04503,Plumbing,Pipes,PrimeGear,107.57,194.7,Y
4504,Electrical Product 04504,Electrical,Lighting,FieldStone,122.02,184.75,Y
4505,Paint Product 04505,Paint,Supplies,IronWorks,219.22,464.15,Y
4506,Outdoor Product 04506,Outdoor,Patio,EverBuild,69.23,154.34,Y
4507,Hardware Product 04507,Hardware,Locks,CedarMax,248.63,436.03,Y
4508,Automotive Product 04508,Automotive,Fluids,EverBuild,377.58,667.63,N
4509,Home Product 04509,Home,Safety,NorthPeak,445.95,827.1,Y
4510,Seasonal Product 04510,Seasonal,Holiday,CedarMax,177.1,326.2,Y
4511,Tools Product 04511,Tools,Hand Tools,ProLine,185.74,370.5,Y
4512,Building Materials Product 04512,Building Materials,Lumber,EverBuild,168.3,339.64,Y
4513,Plumbing Product 04513,Plumbing,Water Heaters,IronWorks,409.82,811.14,Y
4514,Electrical Product 04514,Electrical,Switches,FieldStone,12.67,27.65,Y
4515,Paint Product 04515,Paint,Exterior Paint,FieldStone,124.36,247.71,Y
4516,Outdoor Product 04516,Outdoor,Lawn & Garden,FieldStone,387.36,511.12,Y
4517,Hardware Product 04517,Hardware,Adhesives,MaplePro,84.21,149.46,Y
4518,Automotive Product 04518,Automotive,Towing,UrbanFix,6.72,14.19,Y
4519,Home Product 04519,Home,Cleaning,CedarMax,190.04,289.97,Y
4520,Seasonal Product 04520,Seasonal,Heating,FieldStone,138.51,203.19,Y
4521,Tools Product 04521,Tools,Accessories,TrueCraft,246.12,544.35,Y
4522,Building Materials Product 04522,Building Materials,Insulation,WorkMate,225.37,290.99,Y
4523,Plumbing Product 04523,Plumbing,Pipes,IronWorks,35.95,48.15,Y
4524,Electrical Product 04524,Electrical,Lighting,PrimeGear,183.94,341.17,Y
4525,Paint Product 04525,Paint,Supplies,WorkMate,441.9,955.18,Y
4526,Outdoor Product 04526,Outdoor,Patio,TrueCraft,137.02,307.76,Y
4527,Hardware Product 04527,Hardware,Locks,PrimeGear,255.68,570.62,Y
4528,Automotive Product 04528,Automotive,Fluids,NorthPeak,157.91,208.21,Y
4529,Home Product 04529,Home,Safety,WorkMate,359.83,449.72,Y
4530,Seasonal Product 04530,Seasonal,Holiday,CedarMax,365.9,435.81,Y
4531,Tools Product 04531,Tools,Hand Tools,CedarMax,186.43,299.44,Y
4532,Building Materials Product 04532,Building Materials,Lumber,WorkMate,331.6,547.75,Y
4533,Plumbing Product 04533,Plumbing,Water Heaters,FieldStone,336.38,753.29,Y
4534,Electrical Product 04534,Electrical,Switches,FieldStone,189.64,361.5,Y
4535,Paint Product 04535,Paint,Exterior Paint,TrueCraft,76.17,135.03,Y
4536,Outdoor Product 04536,Outdoor,Lawn & Garden,EverBuild,66.19,83.39,Y
4537,Hardware Product 04537,Hardware,Adhesives,MaplePro,26.16,35.89,Y
4538,Automotive Product 04538,Automotive,Towing,PrimeGear,150.88,226.51,Y
4539,Home Product 04539,Home,Cleaning,IronWorks,201.56,371.4,Y
4540,Seasonal Product 04540,Seasonal,Heating,HomeEdge,179.87,377.67,Y
4541,Tools Product 04541,Tools,Accessories,PrimeGear,195.75,397.99,Y
4542,Building Materials Product 04542,Building Materials,Insulation,ProLine,287.75,611.13,Y
4543,Plumbing Product 04543,Plumbing,Pipes,HomeEdge,120.71,182.8,Y
4544,Electrical Product 04544,Electrical,Lighting,IronWorks,70.25,128.44,Y
4545,Paint Product 04545,Paint,Supplies,FieldStone,366.02,770.43,Y
4546,Outdoor Product 04546,Outdoor,Patio,HomeEdge,406.87,744.09,Y
4547,Hardware Product 04547,Hardware,Locks,IronWorks,291.53,643.17,Y
4548,Automotive Product 04548,Automotive,Fluids,TrueCraft,285.94,617.69,Y
4549,Home Product 04549,Home,Safety,NorthPeak,118.87,228.97,Y
4550,Seasonal Product 04550,Seasonal,Holiday,TrueCraft,115.19,165.58,Y
4551,Tools Product 04551,Tools,Hand Tools,WorkMate,138.71,205.04,Y
4552,Building Materials Product 04552,Building Materials,Lumber,UrbanFix,290.04,385.29,Y
4553,Plumbing Product 04553,Plumbing,Water Heaters,ProLine,392.75,678.49,Y
4554,Electrical Product 04554,Electrical,Switches,WorkMate,207.44,355.57,Y
4555,Paint Product 04555,Paint,Exterior Paint,ProLine,295.82,530.18,Y
4556,Outdoor Product 04556,Outdoor,Lawn & Garden,MaplePro,165.86,322.77,Y
4557,Hardware Product 04557,Hardware,Adhesives,PrimeGear,185.78,364.77,Y
4558,Automotive Product 04558,Automotive,Towing,HomeEdge,77.34,153.73,Y
4559,Home Product 04559,Home,Cleaning,ProLine,428.92,920.67,Y
4560,Seasonal Product 04560,Seasonal,Heating,CedarMax,412.07,723.77,Y
4561,Tools Product 04561,Tools,Accessories,PrimeGear,20.29,27.13,Y
4562,Building Materials Product 04562,Building Materials,Insulation,WorkMate,126.28,253.4,Y
4563,Plumbing Product 04563,Plumbing,Pipes,WorkMate,296.16,423.0,Y
4564,Electrical Product 04564,Electrical,Lighting,HomeEdge,229.36,366.98,N
4565,Paint Product 04565,Paint,Supplies,WorkMate,322.35,704.78,Y
4566,Outdoor Product 04566,Outdoor,Patio,FieldStone,374.02,828.79,Y
4567,Hardware Product 04567,Hardware,Locks,ProLine,126.21,259.68,Y
4568,Automotive Product 04568,Automotive,Fluids,HomeEdge,242.91,454.89,Y
4569,Home Product 04569,Home,Safety,UrbanFix,279.73,538.7,Y
4570,Seasonal Product 04570,Seasonal,Holiday,HomeEdge,207.73,380.03,Y
4571,Tools Product 04571,Tools,Hand Tools,ProLine,337.02,664.37,Y
4572,Building Materials Product 04572,Building Materials,Lumber,FieldStone,260.32,404.61,Y
4573,Plumbing Product 04573,Plumbing,Water Heaters,TrueCraft,118.11,259.24,Y
4574,Electrical Product 04574,Electrical,Switches,NorthPeak,31.26,54.73,Y
4575,Paint Product 04575,Paint,Exterior Paint,PrimeGear,200.91,253.65,Y
4576,Outdoor Product 04576,Outdoor,Lawn & Garden,EverBuild,96.29,162.03,Y
4577,Hardware Product 04577,Hardware,Adhesives,FieldStone,39.22,48.43,Y
4578,Automotive Product 04578,Automotive,Towing,TrueCraft,90.97,152.72,Y
4579,Home Product 04579,Home,Cleaning,WorkMate,423.44,761.98,Y
4580,Seasonal Product 04580,Seasonal,Heating,PrimeGear,309.52,468.01,Y
4581,Tools Product 04581,Tools,Accessories,EverBuild,300.24,374.09,Y
4582,Building Materials Product 04582,Building Materials,Insulation,ProLine,235.91,333.28,N
4583,Plumbing Product 04583,Plumbing,Pipes,UrbanFix,338.17,752.09,Y
4584,Electrical Product 04584,Electrical,Lighting,MaplePro,301.62,521.08,Y
4585,Paint Product 04585,Paint,Supplies,FieldStone,270.93,483.78,Y
4586,Outdoor Product 04586,Outdoor,Patio,IronWorks,403.83,749.42,Y
4587,Hardware Product 04587,Hardware,Locks,ProLine,73.52,125.06,Y
4588,Automotive Product 04588,Automotive,Fluids,WorkMate,233.2,419.76,Y
4589,Home Product 04589,Home,Safety,IronWorks,118.17,223.35,Y
4590,Seasonal Product 04590,Seasonal,Holiday,TrueCraft,272.11,554.59,Y
4591,Tools Product 04591,Tools,Hand Tools,PrimeGear,323.48,683.01,Y
4592,Building Materials Product 04592,Building Materials,Lumber,NorthPeak,157.8,322.96,Y
4593,Plumbing Product 04593,Plumbing,Water Heaters,ProLine,110.06,186.27,Y
4594,Electrical Product 04594,Electrical,Switches,EverBuild,434.97,722.74,Y
4595,Paint Product 04595,Paint,Exterior Paint,TrueCraft,70.3,118.94,Y
4596,Outdoor Product 04596,Outdoor,Lawn & Garden,MaplePro,322.78,593.23,Y
4597,Hardware Product 04597,Hardware,Adhesives,WorkMate,190.72,325.02,Y
4598,Automotive Product 04598,Automotive,Towing,NorthPeak,178.6,393.69,Y
4599,Home Product 04599,Home,Cleaning,TrueCraft,341.19,550.68,Y
4600,Seasonal Product 04600,Seasonal,Heating,PrimeGear,149.62,242.39,Y
4601,Tools Product 04601,Tools,Accessories,CedarMax,281.02,608.96,Y
4602,Building Materials Product 04602,Building Materials,Insulation,ProLine,145.73,214.95,Y
4603,Plumbing Product 04603,Plumbing,Pipes,PrimeGear,342.14,596.71,Y
4604,Electrical Product 04604,Electrical,Lighting,IronWorks,24.74,37.46,N
4605,Paint Product 04605,Paint,Supplies,EverBuild,63.48,118.38,Y
4606,Outdoor Product 04606,Outdoor,Patio,EverBuild,197.21,336.5,Y
4607,Hardware Product 04607,Hardware,Locks,CedarMax,439.75,767.42,Y
4608,Automotive Product 04608,Automotive,Fluids,HomeEdge,221.24,392.09,Y
4609,Home Product 04609,Home,Safety,HomeEdge,230.79,486.74,Y
4610,Seasonal Product 04610,Seasonal,Holiday,PrimeGear,383.78,460.72,Y
4611,Tools Product 04611,Tools,Hand Tools,HomeEdge,12.54,15.93,Y
4612,Building Materials Product 04612,Building Materials,Lumber,TrueCraft,91.64,156.23,Y
4613,Plumbing Product 04613,Plumbing,Water Heaters,IronWorks,427.73,651.25,Y
4614,Electrical Product 04614,Electrical,Switches,UrbanFix,47.83,62.35,Y
4615,Paint Product 04615,Paint,Exterior Paint,NorthPeak,33.66,73.22,Y
4616,Outdoor Product 04616,Outdoor,Lawn & Garden,MaplePro,177.15,295.33,Y
4617,Hardware Product 04617,Hardware,Adhesives,NorthPeak,107.01,213.54,Y
4618,Automotive Product 04618,Automotive,Towing,CedarMax,297.67,597.7,Y
4619,Home Product 04619,Home,Cleaning,PrimeGear,258.04,419.15,Y
4620,Seasonal Product 04620,Seasonal,Heating,MaplePro,417.88,552.85,Y
4621,Tools Product 04621,Tools,Accessories,HomeEdge,250.24,518.46,Y
4622,Building Materials Product 04622,Building Materials,Insulation,TrueCraft,60.69,109.78,Y
4623,Plumbing Product 04623,Plumbing,Pipes,MaplePro,414.66,666.73,Y
4624,Electrical Product 04624,Electrical,Lighting,MaplePro,358.58,774.77,Y
4625,Paint Product 04625,Paint,Supplies,FieldStone,160.04,258.94,Y
4626,Outdoor Product 04626,Outdoor,Patio,EverBuild,201.04,276.97,Y
4627,Hardware Product 04627,Hardware,Locks,FieldStone,215.18,412.38,Y
4628,Automotive Product 04628,Automotive,Fluids,CedarMax,303.84,499.18,Y
4629,Home Product 04629,Home,Safety,HomeEdge,387.54,541.01,Y
4630,Seasonal Product 04630,Seasonal,Holiday,UrbanFix,324.12,431.07,Y
4631,Tools Product 04631,Tools,Hand Tools,HomeEdge,332.79,428.18,Y
4632,Building Materials Product 04632,Building Materials,Lumber,MaplePro,416.06,735.86,Y
4633,Plumbing Product 04633,Plumbing,Water Heaters,CedarMax,289.51,617.47,Y
4634,Electrical Product 04634,Electrical,Switches,MaplePro,90.85,170.2,Y
4635,Paint Product 04635,Paint,Exterior Paint,PrimeGear,73.95,114.58,Y
4636,Outdoor Product 04636,Outdoor,Lawn & Garden,WorkMate,288.76,421.01,Y
4637,Hardware Product 04637,Hardware,Adhesives,MaplePro,11.62,25.26,Y
4638,Automotive Product 04638,Automotive,Towing,EverBuild,87.0,153.32,Y
4639,Home Product 04639,Home,Cleaning,EverBuild,168.14,207.76,Y
4640,Seasonal Product 04640,Seasonal,Heating,UrbanFix,202.17,345.64,Y
4641,Tools Product 04641,Tools,Accessories,PrimeGear,178.26,398.56,Y
4642,Building Materials Product 04642,Building Materials,Insulation,ProLine,245.68,535.07,Y
4643,Plumbing Product 04643,Plumbing,Pipes,ProLine,333.03,410.08,Y
4644,Electrical Product 04644,Electrical,Lighting,CedarMax,372.84,477.55,Y
4645,Paint Product 04645,Paint,Supplies,FieldStone,33.14,66.41,Y
4646,Outdoor Product 04646,Outdoor,Patio,EverBuild,375.91,579.73,Y
4647,Hardware Product 04647,Hardware,Locks,FieldStone,93.58,169.72,Y
4648,Automotive Product 04648,Automotive,Fluids,MaplePro,162.63,322.39,Y
4649,Home Product 04649,Home,Safety,FieldStone,331.96,394.35,Y
4650,Seasonal Product 04650,Seasonal,Holiday,NorthPeak,448.8,640.92,Y
4651,Tools Product 04651,Tools,Hand Tools,UrbanFix,372.51,805.74,Y
4652,Building Materials Product 04652,Building Materials,Lumber,CedarMax,204.72,368.12,Y
4653,Plumbing Product 04653,Plumbing,Water Heaters,IronWorks,62.42,89.44,Y
4654,Electrical Product 04654,Electrical,Switches,MaplePro,248.45,558.73,Y
4655,Paint Product 04655,Paint,Exterior Paint,TrueCraft,57.73,91.68,Y
4656,Outdoor Product 04656,Outdoor,Lawn & Garden,EverBuild,124.22,181.02,Y
4657,Hardware Product 04657,Hardware,Adhesives,WorkMate,55.02,72.29,Y
4658,Automotive Product 04658,Automotive,Towing,ProLine,428.54,910.67,Y
4659,Home Product 04659,Home,Cleaning,ProLine,248.87,423.95,Y
4660,Seasonal Product 04660,Seasonal,Heating,NorthPeak,208.09,327.92,Y
4661,Tools Product 04661,Tools,Accessories,ProLine,354.35,631.41,Y
4662,Building Materials Product 04662,Building Materials,Insulation,IronWorks,77.44,127.37,Y
4663,Plumbing Product 04663,Plumbing,Pipes,WorkMate,326.98,408.47,Y
4664,Electrical Product 04664,Electrical,Lighting,UrbanFix,427.93,699.64,Y
4665,Paint Product 04665,Paint,Supplies,IronWorks,4.98,7.89,Y
4666,Outdoor Product 04666,Outdoor,Patio,NorthPeak,220.3,445.62,Y
4667,Hardware Product 04667,Hardware,Locks,TrueCraft,230.27,481.47,Y
4668,Automotive Product 04668,Automotive,Fluids,CedarMax,237.17,524.13,Y
4669,Home Product 04669,Home,Safety,EverBuild,443.69,700.92,Y
4670,Seasonal Product 04670,Seasonal,Holiday,WorkMate,404.85,550.95,Y
4671,Tools Product 04671,Tools,Hand Tools,WorkMate,36.97,74.48,Y
4672,Building Materials Product 04672,Building Materials,Lumber,WorkMate,227.75,334.01,Y
4673,Plumbing Product 04673,Plumbing,Water Heaters,UrbanFix,54.82,103.32,Y
4674,Electrical Product 04674,Electrical,Switches,NorthPeak,25.49,36.49,Y
4675,Paint Product 04675,Paint,Exterior Paint,WorkMate,419.61,696.45,Y
4676,Outdoor Product 04676,Outdoor,Lawn & Garden,HomeEdge,348.36,646.18,Y
4677,Hardware Product 04677,Hardware,Adhesives,CedarMax,159.09,274.37,Y
4678,Automotive Product 04678,Automotive,Towing,ProLine,295.51,545.61,Y
4679,Home Product 04679,Home,Cleaning,HomeEdge,299.67,355.25,Y
4680,Seasonal Product 04680,Seasonal,Heating,CedarMax,313.41,689.59,Y
4681,Tools Product 04681,Tools,Accessories,TrueCraft,189.82,289.46,Y
4682,Building Materials Product 04682,Building Materials,Insulation,UrbanFix,426.53,626.44,Y
