CustomerID,CustomerSegment,JoinDate,Province,LoyaltyTier,ActiveFlag
61008,Loyalty,2021-10-04,SK,None,Y
61009,Contractor,2023-06-06,QC,Silver,Y
61010,Loyalty,2021-02-02,QC,Silver,Y
61011,DIY,2024-02-28,QC,None,Y
61012,DIY,2025-04-17,SK,None,Y
61013,Small Business,2021-08-10,ON,Bronze,Y
61014,Small Business,2020-03-01,ON,Bronze,Y
61015,Trade,2024-03-15,ON,None,Y
61016,DIY,2025-05-15,AB,Bronze,N
61017,Contractor,2019-07-03,ON,Bronze,Y
61018,DIY,2023-09-05,AB,None,Y
61019,DIY,2021-02-09,NB,Bronze,N
61020,Small Business,2023-06-30,AB,Bronze,Y
61021,Contractor,2019-10-27,QC,Gold,Y
61022,DIY,2023-06-14,BC,None,Y
61023,DIY,2019-12-10,QC,None,Y
61024,Loyalty,2023-12-04,QC,None,Y
61025,DIY,2020-06-03,BC,Silver,Y
61026,Loyalty,2021-11-21,ON,None,Y
61027,Contractor,2021-05-10,ON,Silver,Y
61028,Small Business,2021-09-27,MB,None,Y
61029,Loyalty,2025-10-28,QC,None,Y
61030,Contractor,2024-01-19,ON,Gold,Y
61031,Trade,2023-08-23,ON,None,Y
61032,DIY,2024-05-20,QC,None,Y
61033,Small Business,2019-06-30,QC,None,Y
61034,Contractor,2020-07-30,ON,Bronze,Y
61035,DIY,2023-04-18,ON,Silver,Y
61036,Contractor,2020-01-01,AB,Bronze,Y
61037,DIY,2024-02-05,ON,None,Y
61038,Contractor,2019-05-24,ON,None,Y
61039,Trade,2021-03-07,ON,Silver,Y
61040,Contractor,2020-11-04,BC,Bronze,Y
61041,DIY,2022-08-28,AB,Bronze,Y
61042,DIY,2022-11-06,AB,Bronze,Y
61043,Small Business,2020-01-14,SK,Bronze,Y
61044,Loyalty,2022-04-20,ON,Gold,Y
61045,Small Business,2019-06-12,BC,Bronze,Y
61046,DIY,2021-03-18,QC,Silver,Y
61047,Loyalty,2025-06-17,NB,None,Y
61048,DIY,2023-10-13,MB,Silver,N
61049,Contractor,2024-12-12,BC,Silver,Y
61050,Contractor,2020-12-26,NL,None,Y
61051,Contractor,2021-02-21,QC,Gold,Y
61052,Trade,2024-04-19,ON,None,Y
61053,Contractor,2025-02-18,AB,Silver,Y
61054,Loyalty,2022-11-30,SK,None,Y
61055,Trade,2024-08-13,ON,None,Y
61056,Loyalty,2022-05-30,AB,Bronze,Y
61057,Trade,2024-08-25,NS,Gold,Y
61058,Trade,2025-07-15,NB,Silver,Y
61059,DIY,2023-03-01,QC,None,Y
61060,Trade,2023-06-21,ON,Silver,Y
61061,Loyalty,2023-07-25,ON,None,Y
61062,Loyalty,2025-09-10,PE,Silver,Y
61063,Trade,2021-03-11,ON,Bronze,Y
61064,DIY,2023-07-13,ON,Bronze,Y
61065,Small Business,2019-10-05,BC,None,Y
61066,Loyalty,2020-10-16,QC,Gold,Y
61067,DIY,2020-09-07,ON,Silver,Y
61068,Contractor,2022-02-28,BC,None,Y
61069,Trade,2025-11-18,ON,Bronze,Y
61070,DIY,2019-05-21,QC,None,Y
61071,Trade,2025-12-08,QC,None,Y
61072,Contractor,2023-07-21,NS,None,Y
61073,Small Business,2025-02-20,AB,Bronze,Y
61074,DIY,2023-06-24,QC,Bronze,Y
61075,Loyalty,2019-01-19,SK,Bronze,Y
61076,DIY,2020-11-12,ON,None,N
61077,DIY,2022-10-03,BC,Bronze,Y
61078,DIY,2020-05-26,NL,Gold,Y
61079,Loyalty,2022-02-04,AB,Gold,Y
61080,Contractor,2019-10-27,BC,Silver,Y
61081,DIY,2020-06-16,AB,Silver,Y
61082,DIY,2020-07-29,BC,None,Y
61083,Loyalty,2023-01-01,QC,None,Y
61084,Contractor,2020-10-04,AB,None,N
61085,Loyalty,2021-03-06,ON,None,Y
61086,Loyalty,2023-09-30,MB,None,Y
61087,Loyalty,2025-06-10,NS,None,Y
61088,DIY,2021-12-11,NL,Bronze,Y
61089,Contractor,2020-02-17,ON,Bronze,Y
61090,DIY,2021-01-04,ON,Bronze,N
61091,DIY,2025-06-11,AB,Bronze,Y
61092,DIY,2019-06-27,ON,None,Y
61093,DIY,2024-07-16,AB,None,Y
61094,Loyalty,2020-05-16,ON,Bronze,Y
61095,Loyalty,2023-02-05,QC,Silver,Y
61096,Small Business,2024-05-17,AB,Bronze,Y
61097,Trade,2020-01-14,AB,Silver,Y
61098,DIY,2021-04-13,ON,None,Y
61099,Trade,2019-06-17,MB,None,Y
61100,Trade,2019-05-23,ON,None,Y
61101,Loyalty,2022-12-03,QC,Silver,Y
61102,Contractor,2022-12-07,SK,None,Y
61103,DIY,2025-11-22,BC,None,Y
61104,Loyalty,2024-04-13,QC,None,Y
61105,Loyalty,2022-10-10,ON,Silver,Y
61106,Contractor,2024-02-23,ON,None,Y
61107,Contractor,2025-05-15,ON,None,Y
61108,DIY,2021-10-12,NS,None,Y
61109,Contractor,2020-08-28,ON,None,Y
61110,DIY,2023-11-01,QC,None,Y
61111,Small Business,2020-06-06,QC,Bronze,Y
61112,DIY,2020-11-05,ON,None,Y
61113,Trade,2024-03-14,BC,Bronze,Y
61114,Contractor,2024-07-26,ON,Silver,Y
61115,Loyalty,2024-11-26,AB,None,Y
61116,Contractor,2025-02-05,ON,None,Y
61117,Loyalty,2022-07-01,BC,None,Y
61118,DIY,2025-12-03,NB,Gold,Y
61119,Contractor,2020-09-27,BC,Bronze,Y
61120,Contractor,2025-08-23,ON,None,Y
61121,DIY,2019-03-20,QC,Silver,N
61122,DIY,2025-03-02,BC,Silver,Y
61123,DIY,2024-04-14,SK,None,Y
61124,Small Business,2023-03-05,BC,None,N
61125,Loyalty,2025-07-19,QC,Silver,Y
61126,DIY,2019-03-15,BC,None,Y
61127,Contractor,2024-12-04,AB,Silver,Y
61128,Contractor,2019-07-24,QC,None,Y
61129,DIY,2024-11-04,BC,Bronze,Y
61130,Contractor,2024-09-12,ON,None,Y
61131,Contractor,2023-02-06,QC,None,Y
61132,DIY,2024-07-23,ON,Bronze,Y
61133,Loyalty,2025-12-22,QC,Silver,Y
61134,Contractor,2022-03-03,BC,Bronze,N
61135,Small Business,2024-03-31,BC,Silver,Y
61136,Loyalty,2021-05-17,BC,Gold,Y
61137,DIY,2020-05-25,QC,None,Y
61138,Trade,2021-05-22,AB,Gold,Y
61139,Trade,2019-02-02,AB,None,Y
61140,DIY,2019-11-22,ON,Gold,Y
61141,Contractor,2020-12-21,QC,None,Y
61142,DIY,2019-09-27,NB,None,Y
61143,Loyalty,2024-04-11,QC,Bronze,Y
61144,Loyalty,2022-02-28,MB,None,Y
61145,Contractor,2020-09-16,QC,Silver,Y
61146,Contractor,2023-02-04,SK,None,Y
61147,Contractor,2025-07-24,BC,Gold,Y
61148,Loyalty,2024-05-29,SK,Bronze,Y
61149,DIY,2022-08-30,BC,None,Y
61150,DIY,2025-06-23,NS,Silver,Y
61151,Small Business,2023-11-10,AB,Bronze,Y
61152,Small Business,2021-07-15,QC,Bronze,Y
61153,DIY,2022-05-11,AB,Silver,Y
61154,DIY,2025-04-05,AB,Gold,N
61155,Trade,2023-07-19,ON,None,Y
61156,DIY,2020-06-05,NB,Gold,Y
61157,Contractor,2023-02-26,QC,Bronze,Y
61158,DIY,2021-05-14,BC,Silver,Y
61159,Contractor,2025-01-20,SK,Bronze,Y
61160,Trade,2019-03-09,ON,Bronze,Y
61161,DIY,2020-09-08,BC,Bronze,Y
61162,Loyalty,2019-09-22,AB,Gold,Y
61163,Small Business,2022-06-05,QC,None,Y
61164,Contractor,2021-06-28,ON,Silver,Y
61165,Trade,2021-07-26,PE,Silver,Y
61166,Small Business,2019-08-08,ON,Bronze,Y
61167,DIY,2021-05-19,BC,Silver,Y
61168,DIY,2024-05-24,QC,Bronze,Y
61169,DIY,2021-02-18,ON,Silver,Y
61170,DIY,2019-06-14,ON,Silver,Y
61171,DIY,2023-08-17,NB,Silver,Y
61172,DIY,2022-01-10,QC,None,Y
61173,Trade,2025-11-10,NB,None,N
61174,DIY,2019-05-25,NL,Bronze,N
61175,Trade,2020-08-05,ON,Bronze,Y
61176,Small Business,2020-07-07,QC,None,Y
61177,DIY,2024-10-08,BC,Silver,Y
61178,DIY,2025-02-15,ON,Bronze,Y
61179,Contractor,2024-08-01,AB,Bronze,Y
61180,Small Business,2024-09-23,ON,None,Y
61181,DIY,2021-02-25,ON,Bronze,Y
61182,Trade,2022-04-30,AB,None,Y
61183,Loyalty,2025-06-06,QC,Bronze,Y
61184,Loyalty,2020-10-14,NB,None,Y
61185,DIY,2020-10-04,ON,Gold,Y
61186,DIY,2025-11-11,ON,Silver,Y
61187,DIY,2021-11-04,MB,Gold,Y
61188,Loyalty,2019-03-01,NS,Bronze,Y
61189,Loyalty,2020-11-02,BC,Gold,Y
61190,Small Business,2019-07-14,BC,Gold,Y
61191,DIY,2024-01-01,AB,None,Y
61192,Small Business,2022-05-27,QC,Bronze,Y
61193,DIY,2023-08-10,AB,None,Y
61194,Contractor,2022-01-25,QC,Bronze,Y
61195,Contractor,2022-02-21,BC,Bronze,Y
61196,DIY,2022-02-03,MB,Silver,Y
61197,Contractor,2023-07-11,AB,Bronze,Y
61198,DIY,2022-09-23,ON,Gold,Y
61199,DIY,2024-06-20,ON,None,Y
61200,DIY,2021-07-20,SK,None,Y
61201,Contractor,2023-06-28,QC,None,Y
61202,Loyalty,2024-12-30,ON,Gold,Y
61203,Loyalty,2024-11-25,QC,Bronze,Y
61204,DIY,2021-11-20,SK,Silver,Y
61205,Trade,2021-09-19,AB,Bronze,Y
61206,DIY,2024-09-04,ON,Bronze,Y
61207,Trade,2022-06-20,ON,Silver,Y
61208,Small Business,2022-04-03,QC,None,Y
61209,DIY,2025-03-14,BC,None,Y
61210,Loyalty,2023-12-01,BC,Bronze,N
61211,DIY,2025-10-19,AB,None,Y
61212,Contractor,2022-08-24,ON,Silver,Y
61213,Trade,2024-02-03,BC,Bronze,Y
61214,Loyalty,2023-07-08,NS,Gold,N
61215,DIY,2022-06-02,BC,Gold,Y
61216,Loyalty,2020-09-04,QC,Bronze,Y
61217,Small Business,2019-06-04,ON,None,Y
61218,DIY,2023-07-09,AB,Bronze,Y
61219,Contractor,2024-07-23,QC,Bronze,Y
61220,Contractor,2022-03-01,NS,Bronze,Y
61221,Small Business,2019-06-06,QC,None,Y
61222,Loyalty,2025-08-22,QC,Silver,Y
61223,Loyalty,2020-12-14,AB,Bronze,Y
61224,Trade,2024-08-14,AB,None,Y
61225,Trade,2025-06-22,MB,Bronze,Y
61226,Loyalty,2020-10-06,SK,Gold,Y
61227,Contractor,2021-06-30,NB,Silver,Y
61228,DIY,2021-08-12,ON,Bronze,Y
61229,DIY,2021-08-18,ON,Silver,Y
61230,Loyalty,2019-06-26,QC,Bronze,Y
61231,DIY,2021-03-11,QC,None,Y
61232,Loyalty,2019-05-11,ON,Silver,Y
61233,Small Business,2019-06-30,BC,Silver,Y
61234,Trade,2019-12-18,ON,Bronze,Y
61235,DIY,2019-12-01,ON,None,Y
61236,Trade,2022-11-13,NL,Silver,Y
61237,Trade,2023-07-05,BC,Gold,Y
61238,Trade,2025-04-20,NS,Bronze,Y
61239,DIY,2020-03-18,NB,Bronze,Y
61240,DIY,2021-08-29,ON,Silver,Y
61241,DIY,2019-12-06,BC,Silver,Y
61242,Contractor,2023-02-21,QC,None,Y
61243,Trade,2025-04-28,QC,Bronze,Y
61244,Trade,2019-09-02,ON,None,Y
61245,DIY,2024-09-05,ON,Bronze,Y
61246,DIY,2023-05-17,ON,Silver,Y
61247,DIY,2021-01-09,SK,Silver,Y
61248,Trade,2019-01-20,ON,Bronze,Y
61249,DIY,2020-07-01,BC,Bronze,Y
61250,Small Business,2025-11-20,BC,Silver,Y
61251,Contractor,2024-03-15,ON,None,Y
61252,Loyalty,2021-09-13,ON,Silver,Y
61253,DIY,2021-07-31,ON,None,Y
61254,Trade,2024-07-24,BC,Bronze,Y
61255,Small Business,2022-05-02,ON,Silver,Y
61256,DIY,2021-08-14,PE,None,Y
61257,Trade,2021-11-02,ON,Gold,Y
61258,Contractor,2019-06-19,PE,Bronze,Y
61259,Trade,2024-12-16,BC,None,Y
61260,DIY,2024-12-05,QC,Bronze,Y
61261,Contractor,2019-11-25,NS,None,Y
61262,Small Business,2025-08-12,ON,None,Y
61263,Contractor,2025-08-21,NB,Bronze,Y
61264,DIY,2024-03-08,NL,Bronze,Y
61265,Small Business,2024-07-18,AB,Silver,Y
61266,DIY,2025-01-20,ON,Silver,Y
61267,DIY,2021-06-06,AB,Silver,Y
61268,Contractor,2021-11-19,BC,None,Y
61269,DIY,2025-08-28,BC,Gold,Y
61270,DIY,2019-08-11,QC,Bronze,Y
61271,Small Business,2023-10-26,QC,Silver,Y
61272,Loyalty,2020-08-06,QC,None,Y
61273,Small Business,2024-12-12,ON,Bronze,Y
61274,Small Business,2021-07-19,QC,Bronze,Y
61275,Loyalty,2020-06-21,AB,Gold,Y
61276,Trade,2022-05-23,AB,Bronze,Y
61277,Contractor,2024-02-24,QC,None,Y
61278,DIY,2021-11-10,ON,Bronze,Y
61279,Contractor,2023-10-20,QC,Silver,Y
61280,Trade,2024-05-23,NL,Silver,Y
61281,DIY,2020-09-07,ON,None,Y
61282,Trade,2020-05-14,BC,None,Y
61283,Small Business,2020-04-07,MB,Bronze,Y
61284,Trade,2023-02-02,BC,Silver,Y
61285,Small Business,2022-03-10,BC,Silver,Y
61286,DIY,2023-12-07,SK,Gold,Y
61287,Contractor,2023-03-25,NL,Bronze,N
61288,Loyalty,2024-08-01,QC,None,Y
61289,DIY,2025-02-22,QC,Silver,Y
61290,Loyalty,2025-07-05,ON,None,Y
61291,Trade,2019-08-12,QC,None,Y
61292,Contractor,2023-04-04,ON,Silver,Y
61293,Trade,2022-11-09,QC,None,Y
61294,DIY,2021-06-22,MB,Gold,Y
61295,DIY,2019-11-19,ON,Silver,Y
61296,Loyalty,2023-10-24,ON,Bronze,Y
61297,Contractor,2022-12-15,BC,Silver,Y
61298,DIY,2020-03-12,ON,Gold,Y
61299,Contractor,2025-04-26,ON,Bronze,Y
61300,Small Business,2023-07-29,ON,Bronze,Y
61301,DIY,2020-04-23,ON,None,Y
61302,DIY,2022-09-19,AB,None,Y
61303,Trade,2021-12-08,NS,Silver,Y
61304,DIY,2021-11-28,SK,Gold,Y
61305,DIY,2023-09-19,QC,Silver,Y
61306,DIY,2020-10-16,ON,Bronze,N
61307,DIY,2020-08-14,NB,Gold,Y
61308,DIY,2024-06-23,AB,None,Y
61309,Loyalty,2024-06-26,QC,Silver,Y
61310,Loyalty,2020-08-13,NL,Bronze,Y
61311,Small Business,2023-02-09,ON,Gold,Y
61312,DIY,2024-10-23,BC,Bronze,Y
61313,Contractor,2023-07-19,QC,Bronze,Y
61314,DIY,2024-12-12,QC,Silver,Y
61315,Loyalty,2020-11-09,ON,Silver,Y
61316,DIY,2023-02-13,AB,Bronze,Y
61317,DIY,2024-01-26,ON,Bronze,Y
61318,DIY,2022-11-05,QC,None,Y
61319,Small Business,2022-02-26,QC,Bronze,Y
61320,Small Business,2021-07-23,ON,Bronze,Y
61321,DIY,2022-02-25,BC,Bronze,Y
61322,Trade,2024-07-18,ON,Bronze,Y
61323,Trade,2019-04-15,PE,Bronze,Y
61324,Loyalty,2023-10-18,ON,Silver,Y
61325,DIY,2019-09-04,QC,Gold,Y
61326,Contractor,2024-03-17,ON,Silver,Y
61327,DIY,2024-07-10,BC,None,Y
61328,DIY,2022-04-06,BC,Silver,Y
61329,Loyalty,2025-02-23,BC,Bronze,Y
61330,Small Business,2025-10-27,ON,Gold,Y
61331,DIY,2023-09-23,BC,None,Y
61332,Small Business,2020-08-30,ON,None,N
61333,DIY,2019-06-23,BC,Silver,Y
61334,Contractor,2020-02-28,AB,None,Y
61335,DIY,2025-06-03,AB,Silver,Y
61336,DIY,2024-10-25,QC,None,Y
61337,DIY,2022-10-30,ON,None,Y
61338,Small Business,2020-04-05,ON,Gold,Y
61339,DIY,2022-10-30,BC,Bronze,Y
61340,Contractor,2020-06-28,ON,Bronze,Y
61341,DIY,2024-08-07,ON,Silver,Y
61342,DIY,2024-10-08,ON,Bronze,Y
61343,Contractor,2019-06-20,ON,Bronze,Y
61344,DIY,2025-09-12,ON,None,Y
61345,DIY,2022-04-18,ON,Bronze,Y
61346,Trade,2021-05-12,ON,Gold,Y
61347,DIY,2025-12-09,QC,Bronze,Y
61348,DIY,2020-04-27,NS,Gold,Y
61349,Loyalty,2023-04-15,BC,None,Y
61350,Contractor,2021-04-29,AB,Gold,Y
61351,Contractor,2020-01-18,BC,Bronze,Y
61352,Trade,2024-02-09,NB,None,Y
61353,Loyalty,2020-03-09,QC,Gold,Y
61354,DIY,2023-09-16,ON,Bronze,Y
61355,DIY,2020-09-04,NB,Gold,Y
61356,DIY,2025-05-11,ON,Gold,Y
61357,Contractor,2022-09-02,ON,Silver,N
61358,Loyalty,2025-05-16,NB,None,Y
61359,Contractor,2020-05-13,BC,Bronze,Y
61360,Small Business,2021-05-31,BC,Bronze,Y
61361,DIY,2021-01-27,ON,Silver,Y
61362,Trade,2019-08-02,QC,None,Y
61363,Trade,2019-08-13,ON,Gold,N
61364,DIY,2019-10-09,ON,Bronze,Y
61365,Contractor,2023-10-27,AB,None,Y
61366,DIY,2024-05-03,ON,Gold,Y
61367,Contractor,2021-03-11,QC,Bronze,Y
61368,DIY,2024-06-03,QC,Bronze,Y
61369,DIY,2024-01-20,QC,None,Y
61370,DIY,2023-10-15,QC,None,Y
61371,DIY,2025-05-30,BC,None,Y
61372,DIY,2025-10-19,QC,Bronze,Y
61373,Loyalty,2021-03-03,NL,None,Y
61374,Loyalty,2021-10-24,QC,Silver,Y
61375,Contractor,2020-09-07,BC,Bronze,Y
61376,Trade,2025-09-06,NB,None,Y
61377,Contractor,2020-12-21,BC,Silver,Y
61378,Small Business,2019-06-16,QC,None,Y
61379,Small Business,2022-09-26,ON,Bronze,Y
61380,DIY,2020-01-29,AB,Bronze,Y
61381,DIY,2021-04-22,QC,Silver,Y
61382,Contractor,2025-05-11,SK,None,Y
61383,DIY,2020-11-23,QC,Silver,Y
61384,DIY,2021-07-19,ON,None,Y
61385,DIY,2020-12-14,ON,None,Y
61386,Loyalty,2024-04-10,QC,Bronze,Y
61387,DIY,2022-12-26,QC,Gold,Y
61388,Loyalty,2025-08-24,AB,Gold,Y
61389,DIY,2020-03-19,QC,Bronze,Y
61390,DIY,2025-05-29,QC,Bronze,Y
61391,DIY,2023-11-03,BC,Bronze,Y
61392,Contractor,2023-04-25,AB,None,Y
61393,Trade,2022-01-09,QC,None,Y
61394,DIY,2021-02-17,ON,Silver,Y
61395,Contractor,2021-01-07,QC,Silver,Y
61396,DIY,2020-12-01,QC,Bronze,Y
61397,Small Business,2019-05-22,NL,None,Y
61398,Contractor,2022-04-22,ON,None,Y
61399,Contractor,2019-01-07,AB,None,Y
61400,DIY,2021-03-23,NB,Gold,Y
61401,DIY,2021-09-18,AB,Silver,Y
61402,DIY,2022-11-15,QC,None,Y
61403,Trade,2025-05-11,SK,None,Y
61404,Trade,2019-07-07,AB,Gold,Y
61405,Trade,2019-02-13,AB,None,Y
61406,Trade,2020-08-21,ON,None,Y
61407,Trade,2025-01-02,ON,Bronze,Y
61408,Loyalty,2024-11-21,QC,Bronze,Y
61409,DIY,2021-07-09,AB,Bronze,Y
61410,DIY,2024-04-02,QC,Gold,Y
61411,DIY,2020-04-30,AB,Silver,Y
61412,Small Business,2023-08-11,MB,Bronze,Y
61413,Loyalty,2021-12-31,ON,None,Y
61414,Loyalty,2020-04-18,QC,Gold,Y
61415,Contractor,2020-05-28,AB,Silver,Y
61416,DIY,2023-10-23,ON,Gold,Y
61417,Trade,2023-04-28,NB,Silver,Y
61418,Contractor,2023-03-03,AB,Bronze,Y
61419,Trade,2024-07-19,ON,None,Y
61420,Loyalty,2025-06-01,ON,Bronze,Y
61421,DIY,2023-10-10,AB,Bronze,Y
61422,Loyalty,2021-12-06,MB,None,Y
61423,Contractor,2025-11-09,NS,Bronze,Y
61424,DIY,2022-10-10,NS,Silver,Y
61425,Contractor,2022-10-18,NS,Bronze,Y
61426,Trade,2022-08-20,ON,Bronze,N
61427,Trade,2025-09-16,MB,None,Y
61428,Contractor,2023-07-09,BC,Bronze,Y
61429,Loyalty,2021-02-05,BC,None,Y
61430,Contractor,2020-06-06,ON,Gold,Y
61431,DIY,2019-08-08,BC,None,Y
61432,DIY,2025-09-01,ON,Silver,Y
61433,DIY,2021-04-10,ON,Silver,Y
61434,Contractor,2025-01-24,ON,Silver,Y
61435,Contractor,2022-12-02,QC,None,Y
61436,Contractor,2020-06-03,BC,Bronze,Y
61437,Loyalty,2025-01-13,BC,Bronze,Y
61438,Trade,2021-06-02,AB,None,Y
61439,Contractor,2020-10-22,AB,Bronze,Y
61440,DIY,2025-11-06,MB,Bronze,Y
61441,Contractor,2021-05-23,NL,Bronze,Y
61442,DIY,2025-04-24,ON,Silver,Y
61443,Loyalty,2019-05-25,SK,Bronze,Y
61444,Contractor,2023-10-04,NB,Silver,Y
61445,DIY,2020-10-13,SK,None,Y
61446,Contractor,2020-03-28,AB,None,Y
61447,DIY,2024-08-24,NS,Silver,Y
61448,DIY,2022-09-27,BC,None,Y
61449,Contractor,2023-02-09,AB,Gold,Y
61450,Contractor,2023-03-25,PE,None,Y
61451,DIY,2023-05-02,ON,Gold,Y
61452,Loyalty,2020-08-20,PE,Bronze,Y
61453,Loyalty,2024-11-09,QC,Silver,Y
61454,DIY,2025-06-16,ON,Silver,Y
61455,DIY,2023-12-30,BC,None,Y
61456,DIY,2025-03-19,AB,Bronze,Y
61457,Contractor,2023-03-31,ON,Silver,Y
61458,Trade,2019-07-23,ON,Gold,Y
61459,DIY,2021-01-27,AB,Bronze,Y
61460,DIY,2020-12-31,NB,None,Y
61461,Loyalty,2023-02-06,QC,Silver,Y
61462,DIY,2025-08-17,ON,Bronze,Y
61463,Contractor,2023-01-13,NL,None,Y
61464,Trade,2019-02-22,QC,Bronze,Y
61465,Trade,2023-09-26,ON,None,Y
61466,DIY,2023-05-23,ON,Silver,N
61467,DIY,2025-07-14,NB,None,Y
61468,Small Business,2023-02-06,ON,Gold,Y
61469,Trade,2020-06-08,ON,Silver,Y
61470,Trade,2022-09-10,NS,Silver,Y
61471,Contractor,2022-03-30,MB,Gold,Y
61472,Contractor,2025-03-28,BC,Bronze,Y
61473,DIY,2024-10-02,NS,None,Y
61474,Trade,2023-09-02,ON,None,N
61475,DIY,2023-12-22,ON,None,Y
61476,Trade,2025-01-27,QC,Gold,Y
61477,DIY,2021-05-16,QC,Silver,Y
61478,DIY,2025-05-04,ON,None,Y
61479,DIY,2021-04-16,ON,None,Y
61480,DIY,2021-11-26,QC,None,Y
61481,Trade,2025-05-22,ON,Gold,Y
61482,Small Business,2020-08-03,AB,Silver,Y
61483,DIY,2022-01-16,ON,Bronze,Y
61484,Trade,2022-02-14,ON,None,Y
61485,DIY,2025-04-13,QC,None,Y
61486,Contractor,2022-04-16,QC,Bronze,Y
61487,Contractor,2025-11-15,SK,None,Y
61488,Contractor,2024-11-01,MB,None,Y
61489,DIY,2021-11-10,ON,Bronze,Y
61490,Contractor,2019-02-27,QC,None,Y
61491,DIY,2021-07-24,BC,Bronze,Y
61492,Contractor,2021-04-10,BC,Bronze,Y
61493,DIY,2022-10-30,BC,None,Y
61494,DIY,2021-05-28,BC,Silver,Y
61495,Trade,2025-12-06,QC,None,Y
61496,DIY,2025-05-05,BC,Gold,Y
61497,DIY,2019-12-17,ON,None,Y
61498,Small Business,2022-05-28,BC,None,Y
61499,Small Business,2023-12-24,MB,Bronze,Y
61500,Loyalty,2021-08-02,AB,Silver,Y
61501,Trade,2020-03-26,BC,Bronze,Y
61502,DIY,2020-03-02,ON,None,Y
61503,Loyalty,2024-02-04,NS,None,Y
61504,DIY,2023-01-10,ON,None,Y
61505,DIY,2025-08-03,SK,Silver,Y
61506,Small Business,2022-04-24,QC,Bronze,Y
61507,Loyalty,2021-06-11,NS,Bronze,Y
61508,Contractor,2021-11-16,QC,None,Y
61509,DIY,2025-01-15,QC,Gold,N
61510,DIY,2025-07-08,ON,Bronze,Y
61511,Contractor,2023-03-11,AB,None,Y
61512,DIY,2022-05-03,NL,None,Y
61513,Trade,2025-02-17,ON,None,Y
61514,Contractor,2023-08-18,NS,None,Y
61515,Trade,2022-08-11,AB,Silver,Y
61516,Small Business,2024-08-30,AB,Gold,Y
61517,DIY,2022-08-27,BC,None,Y
61518,DIY,2024-06-09,ON,Bronze,Y
61519,DIY,2023-09-07,AB,Silver,Y
61520,Contractor,2025-07-10,AB,None,N
61521,DIY,2022-05-22,QC,None,Y
61522,Loyalty,2021-06-30,NS,None,Y
61523,DIY,2023-09-10,ON,None,Y
61524,Small Business,2024-10-02,AB,Silver,Y
61525,DIY,2021-02-23,QC,Silver,Y
61526,Loyalty,2021-05-02,BC,Bronze,Y
61527,DIY,2024-10-07,ON,Silver,Y
61528,Contractor,2021-08-15,AB,Bronze,N
61529,DIY,2024-04-05,BC,Gold,Y
61530,Trade,2025-03-31,AB,Gold,Y
61531,Small Business,2022-08-16,AB,Gold,Y
61532,DIY,2019-04-26,AB,Bronze,Y
61533,DIY,2021-06-06,AB,Bronze,Y
61534,Contractor,2021-07-18,QC,Silver,Y
61535,Contractor,2023-04-01,MB,Gold,Y
61536,Small Business,2025-08-11,QC,Silver,Y
61537,DIY,2019-07-04,QC,None,Y
61538,DIY,2021-07-14,MB,None,N
61539,Contractor,2019-12-25,BC,Bronze,Y
61540,DIY,2020-04-03,BC,Gold,Y
61541,DIY,2025-01-06,BC,None,Y
61542,Trade,2021-03-02,QC,Silver,Y
61543,Loyalty,2022-04-09,NL,Silver,Y
61544,Contractor,2021-11-16,ON,None,Y
61545,Contractor,2019-11-10,ON,Bronze,Y
61546,Contractor,2024-05-03,NB,Bronze,Y
61547,Trade,2024-06-13,ON,None,Y
61548,Loyalty,2022-04-21,AB,Bronze,Y
61549,Loyalty,2021-01-21,QC,Gold,N
61550,Trade,2024-06-17,ON,Gold,Y
61551,Contractor,2019-02-03,AB,Bronze,Y
61552,DIY,2022-04-25,MB,Bronze,Y
61553,DIY,2022-04-30,ON,None,Y
61554,Contractor,2020-08-17,BC,None,Y
61555,DIY,2020-02-02,AB,Gold,N
61556,DIY,2019-03-25,ON,Gold,Y
61557,Small Business,2024-11-26,AB,None,Y
61558,DIY,2021-04-19,NS,None,Y
61559,Trade,2021-04-12,QC,None,Y
61560,Trade,2022-08-30,MB,Bronze,Y
61561,DIY,2022-09-26,NB,None,Y
61562,DIY,2022-01-06,QC,Silver,Y
61563,DIY,2019-11-18,ON,Gold,Y
61564,DIY,2023-06-08,SK,Bronze,Y
61565,Contractor,2025-08-09,AB,None,Y
61566,DIY,2021-04-16,AB,Gold,Y
61567,Loyalty,2021-05-27,SK,None,Y
61568,DIY,2019-03-03,QC,Gold,Y
61569,Contractor,2021-11-17,ON,None,Y
61570,Small Business,2022-10-30,BC,Silver,Y
61571,Contractor,2020-05-17,ON,None,Y
61572,DIY,2024-10-15,BC,Gold,Y
61573,DIY,2020-06-10,BC,Silver,Y
61574,Loyalty,2024-06-08,AB,Bronze,Y
61575,DIY,2020-10-20,ON,Bronze,Y
61576,Trade,2019-10-29,QC,None,Y
61577,DIY,2025-03-10,MB,Bronze,Y
61578,DIY,2020-12-01,ON,None,Y
61579,Trade,2025-02-19,QC,None,Y
61580,DIY,2024-05-04,ON,None,Y
61581,Trade,2021-04-23,QC,None,Y
61582,DIY,2024-09-16,QC,Silver,Y
61583,Contractor,2023-08-06,ON,None,Y
61584,DIY,2022-05-27,ON,Bronze,Y
61585,Contractor,2023-06-28,ON,Silver,Y
